target_child_name,speaker_role,type,grouped_age_interval,start_age_in_months,num_senses,multiple_senses
Naima,Caregiver,say+v,"(24,30]",24,8,TRUE
Naima,Caregiver,say+v,"(30,36]",30,3,TRUE
Naima,Caregiver,say+v,"(36,42]",36,2,TRUE
Naima,Caregiver,say+v,"(42,48]",42,2,TRUE
Naima,Caregiver,school+n,"(18,24]",18,2,TRUE
Naima,Caregiver,school+n,"(24,30]",24,2,TRUE
Naima,Caregiver,school+n,"(30,36]",30,2,TRUE
Naima,Caregiver,school+n,"(42,48]",42,1,FALSE
Naima,Caregiver,scissors+n,"(18,24]",18,1,FALSE
Naima,Caregiver,scissors+n,"(24,30]",24,1,FALSE
Naima,Caregiver,scissors+n,"(30,36]",30,1,FALSE
Naima,Caregiver,scissors+n,"(42,48]",42,1,FALSE
Naima,Caregiver,see+v,"(12,18]",12,7,TRUE
Naima,Caregiver,see+v,"(18,24]",18,5,TRUE
Naima,Caregiver,see+v,"(24,30]",24,5,TRUE
Naima,Caregiver,see+v,"(30,36]",30,4,TRUE
Naima,Caregiver,see+v,"(36,42]",36,2,TRUE
Naima,Caregiver,see+v,"(42,48]",42,6,TRUE
Naima,Caregiver,shake+n,"(12,18]",12,1,FALSE
Naima,Caregiver,shake+n,"(24,30]",24,1,FALSE
Naima,Caregiver,shake+v,"(30,36]",30,1,FALSE
Naima,Caregiver,share+v,"(18,24]",18,1,FALSE
Naima,Caregiver,sheep+n,"(12,18]",12,1,FALSE
Naima,Caregiver,sheep+n,"(18,24]",18,1,FALSE
Naima,Caregiver,sheep+n,"(24,30]",24,1,FALSE
Naima,Caregiver,sheep+n,"(30,36]",30,1,FALSE
Naima,Caregiver,shirt+n,"(12,18]",12,1,FALSE
Naima,Caregiver,shirt+n,"(18,24]",18,1,FALSE
Naima,Caregiver,shirt+n,"(24,30]",24,1,FALSE
Naima,Caregiver,shirt+n,"(30,36]",30,1,FALSE
Naima,Caregiver,shirt+n,"(36,42]",36,1,FALSE
Naima,Caregiver,shirt+n,"(42,48]",42,1,FALSE
Naima,Caregiver,shoe+n,"(12,18]",12,1,FALSE
Naima,Caregiver,shoe+n,"(18,24]",18,1,FALSE
Naima,Caregiver,shoe+n,"(24,30]",24,3,TRUE
Naima,Caregiver,shoe+n,"(30,36]",30,1,FALSE
Naima,Caregiver,shoe+n,"(42,48]",42,1,FALSE
Naima,Caregiver,short+a,"(18,24]",18,2,TRUE
Naima,Caregiver,short+a,"(24,30]",24,3,TRUE
Naima,Caregiver,short+a,"(30,36]",30,2,TRUE
Naima,Caregiver,short+n,"(12,18]",12,1,FALSE
Naima,Caregiver,short+n,"(18,24]",18,1,FALSE
Naima,Caregiver,short+n,"(30,36]",30,1,FALSE
Naima,Caregiver,short+n,"(36,42]",36,1,FALSE
Naima,Caregiver,shoulder+n,"(30,36]",30,1,FALSE
Naima,Caregiver,shovel+n,"(12,18]",12,2,TRUE
Naima,Caregiver,shovel+n,"(18,24]",18,2,TRUE
Naima,Caregiver,shovel+n,"(24,30]",24,1,FALSE
Naima,Caregiver,shovel+n,"(30,36]",30,1,FALSE
Naima,Caregiver,shovel+v,"(12,18]",12,1,FALSE
Naima,Caregiver,show+n,"(18,24]",18,1,FALSE
Naima,Caregiver,show+n,"(30,36]",30,1,FALSE
Naima,Caregiver,show+v,"(12,18]",12,3,TRUE
Naima,Caregiver,show+v,"(18,24]",18,4,TRUE
Naima,Caregiver,show+v,"(24,30]",24,2,TRUE
Naima,Caregiver,show+v,"(30,36]",30,2,TRUE
Naima,Caregiver,show+v,"(36,42]",36,1,FALSE
Naima,Caregiver,show+v,"(42,48]",42,2,TRUE
Naima,Caregiver,shower+n,"(12,18]",12,1,FALSE
Naima,Caregiver,shower+n,"(18,24]",18,1,FALSE
Naima,Caregiver,shower+n,"(24,30]",24,1,FALSE
Naima,Caregiver,shower+n,"(30,36]",30,2,TRUE
Naima,Caregiver,shower+v,"(12,18]",12,1,FALSE
Naima,Caregiver,sick+a,"(18,24]",18,1,FALSE
Naima,Caregiver,sick+a,"(24,30]",24,3,TRUE
Naima,Caregiver,sick+a,"(30,36]",30,2,TRUE
Naima,Caregiver,sick+a,"(36,42]",36,1,FALSE
Naima,Caregiver,sick+a,"(42,48]",42,1,FALSE
Naima,Caregiver,sidewalk+n,"(18,24]",18,1,FALSE
Naima,Caregiver,sing+v,"(12,18]",12,2,TRUE
Naima,Caregiver,sing+v,"(18,24]",18,3,TRUE
Naima,Caregiver,sing+v,"(24,30]",24,2,TRUE
Naima,Caregiver,sing+v,"(30,36]",30,2,TRUE
Naima,Caregiver,sink+n,"(12,18]",12,1,FALSE
Naima,Caregiver,sink+n,"(18,24]",18,1,FALSE
Naima,Caregiver,sink+n,"(24,30]",24,1,FALSE
Naima,Caregiver,sink+n,"(30,36]",30,1,FALSE
Naima,Caregiver,sink+v,"(24,30]",24,1,FALSE
Naima,Caregiver,sister+n,"(12,18]",12,1,FALSE
Naima,Caregiver,sister+n,"(18,24]",18,1,FALSE
Naima,Caregiver,sister+n,"(24,30]",24,1,FALSE
Naima,Caregiver,sister+n,"(30,36]",30,1,FALSE
Naima,Caregiver,sister+n,"(42,48]",42,1,FALSE
Naima,Caregiver,sit+v,"(12,18]",12,4,TRUE
Naima,Caregiver,sit+v,"(18,24]",18,2,TRUE
Naima,Caregiver,sit+v,"(24,30]",24,2,TRUE
Naima,Caregiver,sit+v,"(30,36]",30,2,TRUE
Naima,Caregiver,sit+v,"(36,42]",36,1,FALSE
Naima,Caregiver,sit+v,"(42,48]",42,2,TRUE
Naima,Caregiver,sky+n,"(12,18]",12,1,FALSE
Naima,Caregiver,sky+n,"(18,24]",18,1,FALSE
Naima,Caregiver,sky+n,"(24,30]",24,1,FALSE
Naima,Caregiver,sky+n,"(30,36]",30,1,FALSE
Naima,Caregiver,sky+n,"(36,42]",36,1,FALSE
Naima,Caregiver,sled+n,"(24,30]",24,1,FALSE
Naima,Caregiver,sleep+n,"(12,18]",12,1,FALSE
Naima,Caregiver,sleep+n,"(18,24]",18,2,TRUE
Naima,Caregiver,sleep+n,"(24,30]",24,2,TRUE
Naima,Caregiver,sleep+n,"(30,36]",30,2,TRUE
Naima,Caregiver,sleep+v,"(12,18]",12,1,FALSE
Naima,Caregiver,sleep+v,"(18,24]",18,2,TRUE
Naima,Caregiver,sleep+v,"(24,30]",24,1,FALSE
Naima,Caregiver,sleep+v,"(30,36]",30,1,FALSE
Naima,Caregiver,sleep+v,"(36,42]",36,1,FALSE
Naima,Caregiver,sleepy+a,"(12,18]",12,1,FALSE
Naima,Caregiver,sleepy+a,"(18,24]",18,1,FALSE
Naima,Caregiver,sleepy+a,"(24,30]",24,1,FALSE
Naima,Caregiver,sleepy+a,"(30,36]",30,1,FALSE
Naima,Caregiver,slide+n,"(12,18]",12,2,TRUE
Naima,Caregiver,slide+n,"(18,24]",18,2,TRUE
Naima,Caregiver,slide+n,"(24,30]",24,1,FALSE
Naima,Caregiver,slide+n,"(42,48]",42,1,FALSE
Naima,Caregiver,slide+v,"(18,24]",18,2,TRUE
Naima,Caregiver,slide+v,"(24,30]",24,1,FALSE
Naima,Caregiver,slide+v,"(30,36]",30,1,FALSE
Naima,Caregiver,slipper+n,"(24,30]",24,1,FALSE
Naima,Caregiver,slipper+n,"(30,36]",30,1,FALSE
Naima,Caregiver,slow+r,"(12,18]",12,1,FALSE
Naima,Caregiver,slow+r,"(18,24]",18,1,FALSE
Naima,Caregiver,smile+n,"(18,24]",18,1,FALSE
Naima,Caregiver,smile+n,"(30,36]",30,1,FALSE
Naima,Caregiver,smile+v,"(24,30]",24,1,FALSE
Naima,Caregiver,smile+v,"(30,36]",30,1,FALSE
Naima,Caregiver,snack+n,"(12,18]",12,1,FALSE
Naima,Caregiver,snack+n,"(18,24]",18,1,FALSE
Naima,Caregiver,snack+n,"(24,30]",24,1,FALSE
Naima,Caregiver,snack+n,"(30,36]",30,1,FALSE
Naima,Caregiver,snack+n,"(42,48]",42,1,FALSE
Naima,Caregiver,sneaker+n,"(24,30]",24,1,FALSE
Naima,Caregiver,snow+n,"(18,24]",18,2,TRUE
Naima,Caregiver,snow+n,"(24,30]",24,2,TRUE
Naima,Caregiver,snow+n,"(30,36]",30,2,TRUE
Naima,Caregiver,snow+n,"(42,48]",42,2,TRUE
Naima,Caregiver,snow+v,"(24,30]",24,1,FALSE
Naima,Caregiver,soap+n,"(12,18]",12,1,FALSE
Naima,Caregiver,soap+n,"(18,24]",18,1,FALSE
Naima,Caregiver,soap+n,"(24,30]",24,1,FALSE
Naima,Caregiver,soap+n,"(30,36]",30,1,FALSE
Naima,Caregiver,soap+n,"(36,42]",36,1,FALSE
Naima,Caregiver,sock+n,"(12,18]",12,1,FALSE
Naima,Caregiver,sock+n,"(18,24]",18,1,FALSE
